sweep_case_id,candidate_id,pseudo_smiles,composition_view,temperature_c,pressure_bar,ghsv_h,time_on_stream_h,feed_CO,feed_CO2,feed_H2,feed_H2O,feed_N2,predicted_sty_g_h_gcat,validation_score,validation_tier,known_family_similarity,is_novel_composition,reaction_id,simulation_backend,thermodynamic_delta_g_kj_mol,equilibrium_constant_kp,equilibrium_conversion_pct,cantera_equilibrium_conversion_pct,reaction_forward_margin,catalyst_rate_score,simulated_sty_g_h_gcat,simulation_confidence,simulation_notes
co2_methanol_sweep_0172,cand_0001,[Fe].[Ti].[Zn],Fe/TiO2/ZnO,220.408998,80.851436,25431.20717924466,199.57311900924935,0.08991025,1.0,5.58275695,0.4636635,0.46501614,0.4093540012836456,67.5,B,0.5,True,co2_methanol,yaml_analytic_thermo_microkinetic,38.0093,9.494126932042447e-05,50.0868,,1.8157,0.2347,0.048117,high,YAML-driven analytic thermodynamic equilibrium + catalyst descriptor screen (co2_methanol).
co2_methanol_sweep_0173,cand_0001,[Fe].[Ti].[Zn],Fe/TiO2/ZnO,258.024775,72.78384,2881.1884194918716,178.80474395763653,0.22738721,1.0,3.96388043,0.21266031,0.31540631,0.4093540012836456,67.5,B,0.5,True,co2_methanol,yaml_analytic_thermo_microkinetic,44.6711,4.0478638328855595e-05,30.7779,,1.4354,0.2518,0.03173,high,YAML-driven analytic thermodynamic equilibrium + catalyst descriptor screen (co2_methanol).
co2_methanol_sweep_0174,cand_0001,[Fe].[Ti].[Zn],Fe/TiO2/ZnO,211.729497,86.37607,4683.140926994229,122.2350211173803,0.09271064,1.0,3.57860407,0.40608138,0.34400692,0.4093540012836456,67.5,B,0.5,True,co2_methanol,yaml_analytic_thermo_microkinetic,36.4722,0.00011777102601909643,40.3584,,1.7168,0.2239,0.036987,high,YAML-driven analytic thermodynamic equilibrium + catalyst descriptor screen (co2_methanol).
co2_methanol_sweep_0175,cand_0001,[Fe].[Ti].[Zn],Fe/TiO2/ZnO,279.93299,25.174753,28604.374675009378,89.24589908584433,0.02428488,1.0,7.31242546,0.21008907,0.40226428,0.4093540012836456,67.5,B,0.5,True,co2_methanol,yaml_analytic_thermo_microkinetic,48.551,2.5989814927652508e-05,16.008,,0.7518,0.2343,0.015352,high,YAML-driven analytic thermodynamic equilibrium + catalyst descriptor screen (co2_methanol).
co2_methanol_sweep_0176,cand_0001,[Fe].[Ti].[Zn],Fe/TiO2/ZnO,201.079618,22.916862,19803.797314917734,151.26898194733394,0.35264154,1.0,6.52631381,0.04968266,0.13801053,0.4093540012836456,67.5,B,0.5,True,co2_methanol,yaml_analytic_thermo_microkinetic,34.5861,0.00015507689142944372,36.716,,1.8021,0.2093,0.031455,high,YAML-driven analytic thermodynamic equilibrium + catalyst descriptor screen (co2_methanol).
co2_methanol_sweep_0177,cand_0001,[Fe].[Ti].[Zn],Fe/TiO2/ZnO,210.272595,57.382602,26234.15097931513,133.36305520044652,0.39879265,1.0,2.73180647,0.02385899,0.36153415,0.4093540012836456,67.5,B,0.5,True,co2_methanol,yaml_analytic_thermo_microkinetic,36.2141,0.0001222014434442111,31.2862,,2.0355,0.2219,0.028424,high,YAML-driven analytic thermodynamic equilibrium + catalyst descriptor screen (co2_methanol).
co2_methanol_sweep_0178,cand_0001,[Fe].[Ti].[Zn],Fe/TiO2/ZnO,278.783041,68.643397,20327.43454706483,54.65295109516587,0.42138482,1.0,8.20880521,0.35017329,0.35846945,0.4093540012836456,67.5,B,0.5,True,co2_methanol,yaml_analytic_thermo_microkinetic,48.3473,2.6578072250120243e-05,39.1559,,1.4725,0.2356,0.037763,high,YAML-driven analytic thermodynamic equilibrium + catalyst descriptor screen (co2_methanol).
co2_methanol_sweep_0179,cand_0001,[Fe].[Ti].[Zn],Fe/TiO2/ZnO,186.578894,92.336991,23811.18522897818,143.3091426557323,0.26871061,1.0,8.51125183,0.18265956,0.19755702,0.4093540012836456,67.5,B,0.5,True,co2_methanol,yaml_analytic_thermo_microkinetic,32.018,0.0002302344985126213,84.9272,,2.9666,0.1895,0.06588,low,YAML-driven analytic thermodynamic equilibrium + catalyst descriptor screen (co2_methanol). Catalyst descriptor score is weak.
co2_methanol_sweep_0180,cand_0001,[Fe].[Ti].[Zn],Fe/TiO2/ZnO,185.258184,35.580353,17938.495743444713,147.20198816369097,0.38607858,1.0,8.95219503,0.33271888,0.11365695,0.4093540012836456,67.5,B,0.5,True,co2_methanol,yaml_analytic_thermo_microkinetic,31.7841,0.00023896877947884252,57.5294,,1.9529,0.1878,0.044226,low,YAML-driven analytic thermodynamic equilibrium + catalyst descriptor screen (co2_methanol). Catalyst descriptor score is weak.
co2_methanol_sweep_0181,cand_0001,[Fe].[Ti].[Zn],Fe/TiO2/ZnO,203.024406,41.919253,4127.918293105661,76.00530003603694,0.27262789,1.0,2.68543453,0.27413025,0.33477355,0.4093540012836456,67.5,B,0.5,True,co2_methanol,yaml_analytic_thermo_microkinetic,34.9305,0.0001473413004509681,21.1372,,1.1569,0.212,0.018343,high,YAML-driven analytic thermodynamic equilibrium + catalyst descriptor screen (co2_methanol).
co2_methanol_sweep_0182,cand_0001,[Fe].[Ti].[Zn],Fe/TiO2/ZnO,276.464443,42.224863,16427.602888744575,191.66358172673844,0.04864881,1.0,9.96916907,0.13704298,0.27419816,0.4093540012836456,67.5,B,0.5,True,co2_methanol,yaml_analytic_thermo_microkinetic,47.9367,2.7812869456106938e-05,37.1929,,1.57,0.2382,0.036258,high,YAML-driven analytic thermodynamic equilibrium + catalyst descriptor screen (co2_methanol).
co2_methanol_sweep_0183,cand_0001,[Fe].[Ti].[Zn],Fe/TiO2/ZnO,297.208085,50.130859,27839.13363544673,63.457497625351195,0.40707782,1.0,6.49112373,0.09765833,0.24953024,0.4093540012836456,67.5,B,0.5,True,co2_methanol,yaml_analytic_thermo_microkinetic,51.6104,1.8771436660683872e-05,27.7844,,1.3679,0.2117,0.024075,high,YAML-driven analytic thermodynamic equilibrium + catalyst descriptor screen (co2_methanol).
co2_methanol_sweep_0184,cand_0001,[Fe].[Ti].[Zn],Fe/TiO2/ZnO,280.735613,76.200941,7807.263056264643,57.20934804979565,0.44751296,1.0,7.7025333,0.4512843,0.48130513,0.4093540012836456,67.5,B,0.5,True,co2_methanol,yaml_analytic_thermo_microkinetic,48.6931,2.5588374707086417e-05,37.1726,,1.3864,0.2333,0.035507,high,YAML-driven analytic thermodynamic equilibrium + catalyst descriptor screen (co2_methanol).
co2_methanol_sweep_0185,cand_0001,[Fe].[Ti].[Zn],Fe/TiO2/ZnO,213.94694,73.57327,16056.986071639054,104.25317206663794,0.18487292,1.0,3.17449564,0.07254653,0.36882749,0.4093540012836456,67.5,B,0.5,True,co2_methanol,yaml_analytic_thermo_microkinetic,36.8649,0.00011138136515487282,39.158,,2.0683,0.2268,0.03635,high,YAML-driven analytic thermodynamic equilibrium + catalyst descriptor screen (co2_methanol).
co2_methanol_sweep_0186,cand_0001,[Fe].[Ti].[Zn],Fe/TiO2/ZnO,261.061947,97.009776,25651.55368539961,73.81189752163667,0.46304561,1.0,7.25407265,0.24392958,0.18590516,0.4093540012836456,67.5,B,0.5,True,co2_methanol,yaml_analytic_thermo_microkinetic,45.2089,3.79846122791984e-05,55.0199,,2.0053,0.2505,0.056424,high,YAML-driven analytic thermodynamic equilibrium + catalyst descriptor screen (co2_methanol).
co2_methanol_sweep_0187,cand_0001,[Fe].[Ti].[Zn],Fe/TiO2/ZnO,225.686263,72.147574,19031.325691122973,161.53078305360563,0.09759853,1.0,4.49312583,0.49157272,0.1914373,0.4093540012836456,67.5,B,0.5,True,co2_methanol,yaml_analytic_thermo_microkinetic,38.9439,8.358857517888553e-05,38.1364,,1.516,0.2404,0.037526,high,YAML-driven analytic thermodynamic equilibrium + catalyst descriptor screen (co2_methanol).
co2_methanol_sweep_0188,cand_0001,[Fe].[Ti].[Zn],Fe/TiO2/ZnO,267.712726,30.597695,21636.879766963797,68.20258908286867,0.21563699,1.0,6.71138019,0.00467211,0.21950354,0.4093540012836456,67.5,B,0.5,True,co2_methanol,yaml_analytic_thermo_microkinetic,46.3868,3.3129342964804845e-05,27.8308,,1.6718,0.2463,0.028056,high,YAML-driven analytic thermodynamic equilibrium + catalyst descriptor screen (co2_methanol).
co2_methanol_sweep_0189,cand_0001,[Fe].[Ti].[Zn],Fe/TiO2/ZnO,207.223905,99.301092,8734.743695838506,14.658776435071186,0.35010988,1.0,5.43557103,0.22961394,0.10700583,0.4093540012836456,67.5,B,0.5,True,co2_methanol,yaml_analytic_thermo_microkinetic,35.6742,0.00013211486840634042,64.949,,2.4234,0.2178,0.057909,high,YAML-driven analytic thermodynamic equilibrium + catalyst descriptor screen (co2_methanol).
co2_methanol_sweep_0190,cand_0001,[Fe].[Ti].[Zn],Fe/TiO2/ZnO,244.025202,36.988243,28476.40442075523,26.11325670738378,0.34456205,1.0,9.6516737,0.38910579,0.14630399,0.4093540012836456,67.5,B,0.5,True,co2_methanol,yaml_analytic_thermo_microkinetic,42.1917,5.4792758321602506e-05,35.3357,,1.3282,0.2525,0.036524,high,YAML-driven analytic thermodynamic equilibrium + catalyst descriptor screen (co2_methanol).
co2_methanol_sweep_0191,cand_0001,[Fe].[Ti].[Zn],Fe/TiO2/ZnO,286.111544,55.090628,7136.833351446602,59.5783601826626,0.33573743,1.0,4.17799041,0.44982517,0.47129719,0.4093540012836456,67.5,B,0.5,True,co2_methanol,yaml_analytic_thermo_microkinetic,49.6452,2.3081365357043147e-05,14.1869,,0.6371,0.2267,0.013165,high,YAML-driven analytic thermodynamic equilibrium + catalyst descriptor screen (co2_methanol).
co2_methanol_sweep_0192,cand_0001,[Fe].[Ti].[Zn],Fe/TiO2/ZnO,264.730673,79.300804,12805.889766529375,137.86400056999526,0.49939812,1.0,5.28717772,0.09159797,0.07455911,0.4093540012836456,67.5,B,0.5,True,co2_methanol,yaml_analytic_thermo_microkinetic,45.8587,3.5209709550595086e-05,42.5737,,1.9334,0.2484,0.04329,high,YAML-driven analytic thermodynamic equilibrium + catalyst descriptor screen (co2_methanol).
co2_methanol_sweep_0193,cand_0001,[Fe].[Ti].[Zn],Fe/TiO2/ZnO,271.519509,77.443176,17786.270203701995,170.39697819431535,0.20181799,1.0,8.14744613,0.14467277,0.03890295,0.4093540012836456,67.5,B,0.5,True,co2_methanol,yaml_analytic_thermo_microkinetic,47.061,3.068096557534841e-05,52.1981,,2.0139,0.2431,0.051934,high,YAML-driven analytic thermodynamic equilibrium + catalyst descriptor screen (co2_methanol).
co2_methanol_sweep_0194,cand_0001,[Fe].[Ti].[Zn],Fe/TiO2/ZnO,217.618221,29.452291,11066.960383233123,186.3056602876292,0.21125517,1.0,8.00279987,0.1208925,0.13033207,0.4093540012836456,67.5,B,0.5,True,co2_methanol,yaml_analytic_thermo_microkinetic,37.5151,0.00010166804512424049,40.9074,,1.7335,0.2314,0.038745,high,YAML-driven analytic thermodynamic equilibrium + catalyst descriptor screen (co2_methanol).
co2_methanol_sweep_0195,cand_0001,[Fe].[Ti].[Zn],Fe/TiO2/ZnO,216.000702,32.954593,28055.430874684418,61.78593479467713,0.33884767,1.0,5.72834194,0.27729711,0.39246049,0.4093540012836456,67.5,B,0.5,True,co2_methanol,yaml_analytic_thermo_microkinetic,37.2286,0.00010582073662812528,30.3359,,1.2979,0.2294,0.028484,high,YAML-driven analytic thermodynamic equilibrium + catalyst descriptor screen (co2_methanol).
co2_methanol_sweep_0196,cand_0001,[Fe].[Ti].[Zn],Fe/TiO2/ZnO,201.91368,80.202274,21402.969265699183,168.5896734854651,0.10040847,1.0,8.25791349,0.07222836,0.14193706,0.4093540012836456,67.5,B,0.5,True,co2_methanol,yaml_analytic_thermo_microkinetic,34.7338,0.00015170301085489174,78.5167,,2.9547,0.2104,0.067641,high,YAML-driven analytic thermodynamic equilibrium + catalyst descriptor screen (co2_methanol).
co2_methanol_sweep_0197,cand_0001,[Fe].[Ti].[Zn],Fe/TiO2/ZnO,289.324197,73.660865,2560.7246100930784,101.62145254369486,0.45421413,1.0,5.68440404,0.17149585,0.04182979,0.4093540012836456,67.5,B,0.5,True,co2_methanol,yaml_analytic_thermo_microkinetic,50.2142,2.1722455052509833e-05,34.2529,,1.5131,0.2225,0.031195,high,YAML-driven analytic thermodynamic equilibrium + catalyst descriptor screen (co2_methanol).
co2_methanol_sweep_0198,cand_0001,[Fe].[Ti].[Zn],Fe/TiO2/ZnO,224.03622,37.624478,14411.750275888375,106.91078322702796,0.3120755,1.0,7.66814801,0.46951204,0.44235514,0.4093540012836456,67.5,B,0.5,True,co2_methanol,yaml_analytic_thermo_microkinetic,38.6517,8.695888195620687e-05,34.3309,,1.3,0.2387,0.033543,high,YAML-driven analytic thermodynamic equilibrium + catalyst descriptor screen (co2_methanol).
co2_methanol_sweep_0199,cand_0001,[Fe].[Ti].[Zn],Fe/TiO2/ZnO,234.030424,81.838848,27363.223075119702,172.45707717467377,0.06706134,1.0,3.31232315,0.48047003,0.36433822,0.4093540012836456,67.5,B,0.5,True,co2_methanol,yaml_analytic_thermo_microkinetic,40.4217,6.871396676645779e-05,28.8631,,1.2978,0.2476,0.029249,high,YAML-driven analytic thermodynamic equilibrium + catalyst descriptor screen (co2_methanol).
co2_methanol_sweep_0000,cand_0002,[Fe].[Zn],Fe/ZnO,246.735626,88.224449,20639.796291212406,195.32611881108593,0.29506094,1.0,7.91623291,0.38309715,0.48303484,0.4078129231929779,70.0,B,0.6666666666666666,True,co2_methanol,yaml_analytic_thermo_microkinetic,42.6717,5.160733815142072e-05,56.1881,,1.9187,0.2797,0.064097,high,YAML-driven analytic thermodynamic equilibrium + catalyst descriptor screen (co2_methanol).
co2_methanol_sweep_0001,cand_0002,[Fe].[Zn],Fe/ZnO,248.323132,91.419846,5728.088276607439,187.13786883609566,0.1754431,1.0,7.2142454,0.47639146,0.3794319,0.4078129231929779,70.0,B,0.6666666666666666,True,co2_methanol,yaml_analytic_thermo_microkinetic,42.9529,4.984273597358213e-05,52.58,,1.8019,0.2799,0.060024,high,YAML-driven analytic thermodynamic equilibrium + catalyst descriptor screen (co2_methanol).
co2_methanol_sweep_0002,cand_0002,[Fe].[Zn],Fe/ZnO,198.867249,63.574473,11264.13163592104,171.51149392287354,0.30661369,1.0,9.16967649,0.30257325,0.1602672,0.4078129231929779,70.0,B,0.6666666666666666,True,co2_methanol,yaml_analytic_thermo_microkinetic,34.1943,0.0001644560674238866,71.4722,,2.3497,0.2279,0.066426,high,YAML-driven analytic thermodynamic equilibrium + catalyst descriptor screen (co2_methanol).
co2_methanol_sweep_0003,cand_0002,[Fe].[Zn],Fe/ZnO,186.73297,67.922145,15094.659059478216,93.49141525304171,0.24079238,1.0,5.07382842,0.15813809,0.42258123,0.4078129231929779,70.0,B,0.6666666666666666,True,co2_methanol,yaml_analytic_thermo_microkinetic,32.0453,0.00022923976279861426,60.0795,,2.3972,0.2097,0.051371,high,YAML-driven analytic thermodynamic equilibrium + catalyst descriptor screen (co2_methanol).
co2_methanol_sweep_0004,cand_0002,[Fe].[Zn],Fe/ZnO,293.804505,94.651816,18734.262186421387,149.06647599771114,0.16381074,1.0,7.79480314,0.09443273,0.29332547,0.4078129231929779,70.0,B,0.6666666666666666,True,co2_methanol,yaml_analytic_thermo_microkinetic,51.0076,1.9982817811504382e-05,51.1394,,2.0902,0.2392,0.04988,high,YAML-driven analytic thermodynamic equilibrium + catalyst descriptor screen (co2_methanol).
co2_methanol_sweep_0005,cand_0002,[Fe].[Zn],Fe/ZnO,219.337709,51.266929,18141.962885719684,90.23919519182486,0.41298809,1.0,5.52670961,0.4865313,0.09677918,0.4078129231929779,70.0,B,0.6666666666666666,True,co2_methanol,yaml_analytic_thermo_microkinetic,37.8196,9.746021461895845e-05,36.3132,,1.4081,0.258,0.038207,high,YAML-driven analytic thermodynamic equilibrium + catalyst descriptor screen (co2_methanol).
co2_methanol_sweep_0006,cand_0002,[Fe].[Zn],Fe/ZnO,193.390503,90.344099,10232.012851653484,180.09267454159775,0.44333787,1.0,3.92852302,0.31573709,0.23804818,0.4078129231929779,70.0,B,0.6666666666666666,True,co2_methanol,yaml_analytic_thermo_microkinetic,33.2243,0.00019064390369862697,51.4586,,2.1089,0.2195,0.046066,high,YAML-driven analytic thermodynamic equilibrium + catalyst descriptor screen (co2_methanol).
co2_methanol_sweep_0007,cand_0002,[Fe].[Zn],Fe/ZnO,272.724651,75.372504,18080.428420262127,190.93104257683171,0.13132226,1.0,7.57326388,0.23608691,0.2005875,0.4078129231929779,70.0,B,0.6666666666666666,True,co2_methanol,yaml_analytic_thermo_microkinetic,47.2744,2.995091195383079e-05,46.1322,,1.7524,0.2674,0.050306,high,YAML-driven analytic thermodynamic equilibrium + catalyst descriptor screen (co2_methanol).
co2_methanol_sweep_0008,cand_0002,[Fe].[Zn],Fe/ZnO,221.619169,38.178568,6681.710997495642,96.2175696524277,0.48890821,1.0,5.95876729,0.31446354,0.22397868,0.4078129231929779,70.0,B,0.6666666666666666,True,co2_methanol,yaml_analytic_thermo_microkinetic,38.2236,9.218656674157049e-05,32.5515,,1.3439,0.2609,0.034634,high,YAML-driven analytic thermodynamic equilibrium + catalyst descriptor screen (co2_methanol).
co2_methanol_sweep_0009,cand_0002,[Fe].[Zn],Fe/ZnO,296.487958,87.506424,29431.83761616353,155.94002302743812,0.23084521,1.0,7.82825625,0.08610742,0.37304025,0.4078129231929779,70.0,B,0.6666666666666666,True,co2_methanol,yaml_analytic_thermo_microkinetic,51.4829,1.9020273937628184e-05,47.8813,,2.016,0.2351,0.0459,high,YAML-driven analytic thermodynamic equilibrium + catalyst descriptor screen (co2_methanol).
co2_methanol_sweep_0010,cand_0002,[Fe].[Zn],Fe/ZnO,231.801412,47.837445,13646.037146146755,153.06886194469183,0.43977488,1.0,8.59909152,0.2831941,0.34134531,0.4078129231929779,70.0,B,0.6666666666666666,True,co2_methanol,yaml_analytic_thermo_microkinetic,40.0269,7.236079805988751e-05,46.5793,,1.7079,0.2718,0.051624,high,YAML-driven analytic thermodynamic equilibrium + catalyst descriptor screen (co2_methanol).
co2_methanol_sweep_0011,cand_0002,[Fe].[Zn],Fe/ZnO,229.703237,57.799582,9958.676305620156,94.83216122679765,0.31404745,1.0,8.66215375,0.39924622,0.42842429,0.4078129231929779,70.0,B,0.6666666666666666,True,co2_methanol,yaml_analytic_thermo_microkinetic,39.6553,7.600205716492798e-05,51.2808,,1.762,0.2698,0.056431,high,YAML-driven analytic thermodynamic equilibrium + catalyst descriptor screen (co2_methanol).
co2_methanol_sweep_0012,cand_0002,[Fe].[Zn],Fe/ZnO,288.382912,43.56494,23963.47917370313,65.71291182377324,0.06325073,1.0,2.64365677,0.22683533,0.04507706,0.4078129231929779,70.0,B,0.6666666666666666,True,co2_methanol,yaml_analytic_thermo_microkinetic,50.0475,2.2110511955541606e-05,10.243,,0.5462,0.2473,0.010329,high,YAML-driven analytic thermodynamic equilibrium + catalyst descriptor screen (co2_methanol).
co2_methanol_sweep_0013,cand_0002,[Fe].[Zn],Fe/ZnO,270.132749,82.113244,21117.089389699868,87.29411964596406,0.01774349,1.0,7.47614436,0.08386056,0.35699409,0.4078129231929779,70.0,B,0.6666666666666666,True,co2_methanol,yaml_analytic_thermo_microkinetic,46.8154,3.154725773136789e-05,53.1576,,2.1821,0.27,0.058531,high,YAML-driven analytic thermodynamic equilibrium + catalyst descriptor screen (co2_methanol).
co2_methanol_sweep_0014,cand_0002,[Fe].[Zn],Fe/ZnO,213.416426,90.568312,20455.25181038851,17.062668787328086,0.14570134,1.0,9.08965922,0.43891977,0.07593173,0.4078129231929779,70.0,B,0.6666666666666666,True,co2_methanol,yaml_analytic_thermo_microkinetic,36.7709,0.00011287256556999238,74.5763,,2.3553,0.2499,0.075998,high,YAML-driven analytic thermodynamic equilibrium + catalyst descriptor screen (co2_methanol).
co2_methanol_sweep_0015,cand_0002,[Fe].[Zn],Fe/ZnO,207.849541,30.940061,9828.177795040414,169.73627163484025,0.23626502,1.0,7.63833543,0.05167535,0.45213869,0.4078129231929779,70.0,B,0.6666666666666666,True,co2_methanol,yaml_analytic_thermo_microkinetic,35.785,0.00013000646564202464,45.6836,,2.0548,0.2417,0.045026,high,YAML-driven analytic thermodynamic equilibrium + catalyst descriptor screen (co2_methanol).
co2_methanol_sweep_0016,cand_0002,[Fe].[Zn],Fe/ZnO,211.137958,62.164942,29836.116984404838,158.28450548221508,0.14913283,1.0,8.81675755,0.28602271,0.32494299,0.4078129231929779,70.0,B,0.6666666666666666,True,co2_methanol,yaml_analytic_thermo_microkinetic,36.3674,0.00011954697854222866,64.9982,,2.1901,0.2466,0.065361,high,YAML-driven analytic thermodynamic equilibrium + catalyst descriptor screen (co2_methanol).
co2_methanol_sweep_0017,cand_0002,[Fe].[Zn],Fe/ZnO,222.024864,84.607079,9310.417068184961,114.34768365007717,0.22127323,1.0,7.42053367,0.11015543,0.08607068,0.4078129231929779,70.0,B,0.6666666666666666,True,co2_methanol,yaml_analytic_thermo_microkinetic,38.2955,9.12840304565899e-05,69.1461,,2.5913,0.2614,0.073711,high,YAML-driven analytic thermodynamic equilibrium + catalyst descriptor screen (co2_methanol).
co2_methanol_sweep_0018,cand_0002,[Fe].[Zn],Fe/ZnO,224.715906,20.29321,17493.580340372042,188.53693095954083,0.28244597,1.0,7.06244354,0.26043427,0.3652596,0.4078129231929779,70.0,B,0.6666666666666666,True,co2_methanol,yaml_analytic_thermo_microkinetic,38.7721,8.555171455517959e-05,21.2792,,0.9567,0.2646,0.022961,high,YAML-driven analytic thermodynamic equilibrium + catalyst descriptor screen (co2_methanol).
co2_methanol_sweep_0019,cand_0002,[Fe].[Zn],Fe/ZnO,277.115851,33.778386,18924.79939624104,91.87112110742538,0.21835144,1.0,5.66875065,0.25568251,0.24307838,0.4078129231929779,70.0,B,0.6666666666666666,True,co2_methanol,yaml_analytic_thermo_microkinetic,48.0521,2.7459210236136814e-05,16.9409,,0.79,0.2624,0.018131,high,YAML-driven analytic thermodynamic equilibrium + catalyst descriptor screen (co2_methanol).
co2_methanol_sweep_0020,cand_0002,[Fe].[Zn],Fe/ZnO,227.935355,83.233595,3087.7700412747167,161.15777450660468,0.28407269,1.0,5.2178059,0.07542553,0.47547937,0.4078129231929779,70.0,B,0.6666666666666666,True,co2_methanol,yaml_analytic_thermo_microkinetic,39.3422,7.923726215715945e-05,53.8915,,2.35,0.2681,0.058918,high,YAML-driven analytic thermodynamic equilibrium + catalyst descriptor screen (co2_methanol).
co2_methanol_sweep_0021,cand_0002,[Fe].[Zn],Fe/ZnO,197.809717,38.41884,3499.2715026603832,18.397518156414446,0.09515989,1.0,8.1097614,0.06708848,0.01738772,0.4078129231929779,70.0,B,0.6666666666666666,True,co2_methanol,yaml_analytic_thermo_microkinetic,34.007,0.00016917068863980545,59.3484,,2.3838,0.2263,0.054764,high,YAML-driven analytic thermodynamic equilibrium + catalyst descriptor screen (co2_methanol).
co2_methanol_sweep_0022,cand_0002,[Fe].[Zn],Fe/ZnO,283.538942,88.80305,26655.165182724315,69.90513502064033,0.08026638,1.0,2.2843683,0.16370285,0.32921018,0.4078129231929779,70.0,B,0.6666666666666666,True,co2_methanol,yaml_analytic_thermo_microkinetic,49.1896,2.4242824394880343e-05,18.6973,,1.2333,0.2542,0.019379,high,YAML-driven analytic thermodynamic equilibrium + catalyst descriptor screen (co2_methanol).
